,Unnamed: 0,C_score,Symbol,Close_grow,Revenue_grow,Research_and_development_grow
0,203,0.127659574468,00216,0.292513290462,0.406476244911,
1,359,0.152592592593,00389,-0.230542240397,-0.180937081775,
2,19,0.191761363636,00020,0.0636598391827,0.145487482969,
3,807,0.201481481481,00997,0.195518392054,0.301298213043,
4,1607,0.204545454545,03918,-0.0715138890257,0.156296394708,
5,527,0.219298245614,00608,-0.0850387889078,-0.0125591682806,
6,1277,0.223214285714,01823,0.00626997644783,0.0,
7,149,0.22641509434,00158,0.0391821294428,0.0497126602698,
8,765,0.229128014842,00943,-0.266529695686,0.136605591852,
9,1043,0.232142857143,01298,0.0521192889921,0.0336027368855,0.0
10,589,0.233506944444,00698,0.364530724458,0.20565088987,
11,1582,0.238030095759,03808,0.234847124632,0.0383057228888,
12,603,0.240384615385,00725,0.19091149682,-0.040292552224,
13,1017,0.24537037037,01258,-0.0423603077178,-0.0341129548562,
14,441,0.247,00508,0.140204821446,-0.0473754590605,
15,1250,0.255291005291,01699,-0.225574486025,0.00765701527935,
16,754,0.256009615385,00929,0.273072125096,-0.0298857805804,
17,216,0.256076388889,00229,0.0388879307233,-0.0496802626541,
18,868,0.261294261294,01076,-0.299722816478,0.731967159136,
19,1567,0.267857142857,03683,0.0165393081498,-0.211491309994,
20,68,0.267973856209,00070,0.221604378413,-0.139132252069,
21,512,0.272486772487,00590,0.0505374236002,-0.0103317912825,
22,415,0.278726708075,00472,0.209493012751,-0.0630624764533,
23,671,0.28,00832,0.082382796337,0.094898479843,
24,1522,0.283857729138,03323,-0.12452629237,0.0348173918115,
25,303,0.285225718194,00328,0.0413926567139,0.026443336857,
26,485,0.286458333333,00560,0.074428966474,0.107182092638,
27,429,0.286641929499,00491,0.305419978564,0.163011616192,
28,862,0.288352272727,01069,-0.478411579443,-0.290619105051,
29,1328,0.288831835687,01999,-0.0142967233569,0.110768304009,
30,873,0.289930555556,01085,0.202627516007,0.0700283515012,0.286025988333
31,488,0.292701863354,00565,0.0245125099861,-0.368805755028,
32,1547,0.294375,03393,-0.0259070181216,0.013974661145,0.0506860077194
33,1239,0.296296296296,01668,0.0992903448367,0.010360447204,
34,579,0.297872340426,00686,-0.0377047760279,0.470171698572,
35,1609,0.297924297924,03939,-0.0381606650255,-0.0759080683543,
36,464,0.298474945534,00535,0.0251838083571,1.5012755422,
37,210,0.306818181818,00223,0.128934438048,-0.13925566653,
38,1418,0.307277628032,02307,-0.0314385105504,-0.0250396838825,
39,1096,0.307692307692,01372,0.39330249114,-0.102333550356,
40,463,0.313664596273,00533,-0.0590570825282,-0.0516222314252,
41,965,0.3146374829,01194,-0.456274793711,-0.15554437075,
42,655,0.314814814815,00812,-0.0598805057764,,
